call_id,agent_id,call_duration,hold_time,csat_score,first_call_res,repeat_call,issue_type,channel
1899,18,703,197,1,0,1,Tech,Voice
1900,15,783,225,4,1,0,General,Voice
1901,44,801,120,5,1,0,Tech,Voice
1902,16,546,60,2,0,1,Billing,Voice
1903,27,356,85,5,1,0,Billing,Voice
1904,8,398,122,5,1,0,Billing,Chat
1905,46,631,118,5,1,0,Billing,Voice
1906,25,512,198,4,1,0,Billing,Voice
1907,17,1130,40,1,0,1,Tech,Voice
1908,29,540,53,5,1,0,Billing,Chat
1909,8,570,101,5,1,0,Billing,Voice
1910,15,552,142,2,0,1,Tech,Chat
1911,27,663,93,4,1,1,Billing,Voice
1912,46,438,88,5,1,0,Billing,Voice
1913,50,828,190,2,0,0,Tech,Chat
1914,7,647,148,2,0,1,Billing,Voice
1915,3,764,60,4,1,1,Tech,Voice
1916,29,760,89,5,1,0,Billing,Voice
1917,44,658,151,2,0,1,Tech,Voice
1918,24,751,44,5,1,0,General,Voice
1919,3,559,150,5,1,0,Tech,Voice
1920,20,869,99,5,1,0,Tech,Voice
1921,46,532,141,5,1,0,General,Voice
1922,15,643,127,3,0,0,Tech,Voice
1923,25,350,52,5,1,0,Billing,Voice
1924,30,710,81,3,0,0,Tech,Chat
1925,14,511,206,4,1,0,General,Voice
1926,7,775,262,1,0,1,Tech,Chat
1927,17,636,15,2,0,1,Billing,Voice
1928,44,628,182,4,1,0,Tech,Voice
1929,20,760,137,5,1,0,General,Chat
1930,36,485,244,4,1,0,Billing,Voice
1931,9,840,86,5,1,0,Tech,Voice
1932,38,560,173,5,1,0,Billing,Voice
1933,48,720,101,5,1,0,Tech,Voice
1934,22,554,196,1,0,1,Billing,Voice
1935,2,608,258,2,0,0,Tech,Voice
1936,24,503,132,2,0,1,General,Voice
1937,8,549,51,5,1,0,Tech,Chat
1938,11,667,204,4,1,0,Tech,Voice
1939,13,679,153,5,1,0,Tech,Voice
1940,17,651,142,5,1,0,Billing,Email
1941,8,700,214,4,1,0,Tech,Voice
1942,21,496,51,5,1,0,Billing,Voice
1943,18,783,77,3,0,0,Tech,Chat
1944,30,571,155,5,1,0,Billing,Voice
1945,18,661,75,5,1,0,Tech,Email
1946,46,597,101,4,1,1,General,Voice
1947,47,528,196,1,0,1,General,Voice
1948,31,661,145,5,1,0,Tech,Voice
1949,38,490,49,5,1,0,Billing,Voice
1950,32,892,144,5,1,0,Tech,Email
1951,11,494,194,4,1,0,General,Chat
1952,45,581,130,5,1,0,Billing,Chat
1953,25,396,172,5,1,0,General,Voice
1954,33,917,88,4,1,0,Tech,Chat
1955,38,480,135,5,1,0,General,Chat
1956,41,598,25,3,0,0,General,Voice
1957,8,519,157,5,1,0,General,Chat
1958,11,808,141,5,1,0,Tech,Chat
1959,22,603,42,5,1,0,Billing,Chat
1960,24,728,211,4,1,0,Tech,Voice
1961,41,470,154,5,1,0,Tech,Email
1962,17,680,78,5,1,0,Billing,Voice
1963,12,729,159,5,1,0,Tech,Chat
1964,46,805,60,5,1,0,Tech,Voice
1965,32,853,69,3,0,0,Tech,Email
1966,15,681,61,5,1,0,Tech,Voice
1967,16,612,59,5,1,0,Billing,Voice
1968,22,460,146,5,1,0,General,Voice
1969,28,596,125,4,1,1,Billing,Voice
1970,20,752,164,5,1,0,Tech,Email
1971,33,686,0,5,1,0,Tech,Email
1972,10,555,96,5,1,0,General,Voice
1973,40,423,97,5,1,0,Billing,Voice
1974,32,796,123,5,1,0,Tech,Voice
1975,50,811,121,3,0,0,Tech,Voice
1976,33,591,133,5,1,0,Billing,Chat
1977,2,975,125,4,1,0,Tech,Chat
1978,33,538,92,5,1,0,General,Voice
1979,33,546,96,5,1,0,General,Voice
1980,41,409,116,5,1,0,Billing,Chat
1981,13,738,150,5,1,0,Billing,Voice
1982,30,525,125,5,1,0,Tech,Voice
1983,33,784,72,5,1,0,Tech,Voice
1984,13,476,69,5,1,0,Billing,Voice
1985,26,557,150,5,1,0,Billing,Voice
1986,22,393,165,5,1,0,General,Email
1987,39,656,184,2,0,0,General,Voice
1988,2,435,90,5,1,0,Billing,Chat
1989,38,924,7,4,1,0,Tech,Voice
1990,39,610,142,3,0,0,Tech,Chat
1991,26,667,77,5,1,0,Billing,Voice
1992,46,625,113,2,0,1,Tech,Voice
1993,50,657,128,3,0,0,Tech,Voice
1994,15,549,153,5,1,0,General,Chat
1995,34,622,173,4,1,1,Tech,Chat
1996,42,618,190,4,1,0,Tech,Email
1997,44,624,199,4,1,0,Tech,Voice
1998,49,588,126,5,1,0,Billing,Voice
1999,40,749,18,5,1,0,Tech,Voice
2000,11,757,83,5,1,0,Tech,Voice
2001,3,511,204,4,1,0,Billing,Voice
2002,6,615,128,2,0,1,Billing,Chat
2003,9,676,250,4,1,0,Billing,Voice
2004,6,619,97,5,1,0,General,Chat
2005,9,524,258,1,0,1,Billing,Voice
2006,39,403,119,2,0,1,Billing,Voice
2007,31,453,94,5,1,0,Tech,Voice
2008,32,740,77,5,1,0,Tech,Voice
2009,41,310,159,5,1,0,Billing,Email
2010,50,526,35,5,1,0,General,Chat
2011,12,718,87,2,0,1,General,Chat
2012,8,576,116,2,0,1,Tech,Email
2013,8,557,0,5,1,0,Tech,Voice
2014,50,626,114,2,0,1,Billing,Voice
2015,28,329,223,2,0,0,Tech,Chat
2016,20,807,145,2,0,1,Tech,Voice
2017,47,726,80,2,0,1,Billing,Voice
2018,7,445,91,5,1,0,Billing,Voice
2019,11,593,140,5,1,0,Tech,Voice
2020,20,620,89,5,1,0,Billing,Chat
2021,16,409,148,2,0,1,General,Voice
2022,4,647,87,2,0,1,Billing,Voice
2023,6,586,58,4,1,1,Tech,Voice
2024,22,1015,190,3,1,0,Tech,Voice
2025,26,849,162,5,1,0,Tech,Chat
2026,3,755,6,3,0,0,Tech,Voice
2027,41,1006,99,3,1,1,Tech,Voice
2028,42,673,182,4,1,0,General,Voice
2029,14,805,110,5,1,0,Tech,Voice
2030,11,470,85,3,0,0,Tech,Voice
2031,18,644,104,2,0,1,Tech,Chat
2032,12,912,126,3,1,1,Tech,Voice
2033,23,554,109,5,1,0,Tech,Voice
2034,12,458,115,5,1,0,General,Chat
2035,13,427,111,2,0,1,Billing,Chat
2036,25,810,61,5,1,0,Tech,Voice
2037,45,894,58,5,1,0,Tech,Voice
2038,19,894,54,5,1,0,Tech,Voice
2039,46,447,125,5,1,0,General,Voice
2040,36,596,154,4,1,1,General,Voice
2041,45,615,63,5,1,0,Tech,Voice
2042,8,524,29,5,1,0,Billing,Voice
2043,29,612,67,5,1,0,Billing,Chat
2044,32,909,204,3,1,0,Tech,Chat
2045,44,292,101,5,1,0,General,Voice
2046,18,561,107,5,1,0,Billing,Voice
2047,6,718,72,4,1,1,Billing,Voice
2048,18,577,154,5,1,0,Billing,Voice
2049,19,559,112,2,0,1,General,Voice
2050,22,665,76,5,1,0,Tech,Chat
2051,37,957,58,4,1,0,Tech,Voice
2052,32,672,142,5,1,0,Tech,Voice
2053,41,537,135,2,0,1,General,Voice
2054,3,679,45,5,1,0,Tech,Chat
2055,28,766,193,4,1,0,Tech,Chat
2056,10,721,81,5,1,0,Billing,Chat
2057,35,614,0,5,1,0,Tech,Voice
2058,29,766,211,2,0,0,Tech,Chat
2059,15,596,113,5,1,0,General,Chat
2060,33,452,146,2,0,1,Billing,Voice
2061,7,542,220,4,1,0,Billing,Voice
2062,12,772,59,2,0,1,Billing,Chat
2063,49,484,148,5,1,0,Tech,Email
2064,30,499,190,2,0,0,General,Email
2065,21,580,63,5,1,0,Billing,Voice
2066,31,693,207,4,1,0,Tech,Email
2067,24,1182,35,4,1,0,Tech,Voice
2068,20,615,114,2,0,1,Billing,Voice
2069,37,593,55,5,1,0,Tech,Email
2070,4,269,161,5,1,0,Billing,Chat
2071,28,801,62,5,1,0,Tech,Chat
2072,44,636,82,3,0,0,Tech,Chat
2073,20,943,67,4,1,0,Tech,Chat
2074,24,517,47,5,1,0,Billing,Voice
2075,50,481,73,2,0,1,General,Email
2076,49,662,117,2,0,1,Tech,Email
2077,32,897,113,5,1,0,Tech,Voice
2078,41,599,107,2,0,1,Billing,Voice
2079,36,760,80,5,1,0,Billing,Voice
2080,34,524,98,5,1,0,Billing,Chat
2081,36,653,24,2,0,1,Billing,Chat
2082,2,881,78,2,0,1,Tech,Email
2083,15,630,106,5,1,0,General,Voice
2084,34,673,137,5,1,0,Tech,Chat
2085,36,606,130,5,1,0,Billing,Chat
2086,6,735,46,2,0,1,Tech,Voice
2087,39,535,145,2,0,1,Billing,Chat
2088,42,629,127,5,1,0,Tech,Voice
2089,12,431,206,1,0,1,Tech,Chat
2090,3,937,30,4,1,0,Tech,Chat
2091,45,601,111,5,1,0,General,Chat
2092,18,388,181,4,1,0,Billing,Voice
2093,40,857,102,5,1,0,Tech,Voice
2094,21,702,65,5,1,0,General,Chat
2095,15,866,71,2,0,1,Tech,Voice
2096,33,616,167,5,1,0,Tech,Voice
2097,35,462,27,5,1,0,General,Voice
2098,26,484,100,2,0,1,Billing,Voice
2099,8,653,67,5,1,0,General,Chat
2100,36,607,71,5,1,0,Billing,Chat
2101,48,1168,146,4,1,0,Tech,Voice
2102,30,353,96,2,0,1,General,Chat
2103,23,543,133,5,1,0,Billing,Voice
2104,42,460,45,5,1,0,Tech,Voice
2105,44,839,169,5,1,0,Tech,Chat
2106,14,678,132,2,0,1,General,Voice
2107,14,723,194,4,1,0,General,Voice
2108,2,778,95,5,1,0,Tech,Chat
2109,37,463,146,2,0,1,Tech,Voice
2110,5,543,167,5,1,0,General,Voice
2111,38,815,145,5,1,0,Tech,Voice
2112,45,599,221,1,0,1,Tech,Email
2113,41,710,20,5,1,0,Tech,Voice
2114,47,558,130,2,0,1,Tech,Voice
2115,14,476,95,2,0,1,Billing,Chat
2116,39,659,91,5,1,0,Billing,Chat
2117,25,631,209,4,1,0,Billing,Voice
2118,20,382,82,2,0,1,General,Voice
2119,2,644,171,3,0,0,Tech,Voice
2120,39,758,56,5,1,0,Tech,Voice
2121,6,783,181,4,1,0,Tech,Chat
2122,17,470,118,5,1,0,Billing,Voice
2123,25,821,103,5,1,0,Tech,Voice
2124,28,744,27,5,1,0,Tech,Chat
2125,2,363,103,3,0,0,Tech,Voice
2126,35,481,78,5,1,0,General,Email
2127,37,659,224,1,0,1,Tech,Voice
2128,5,851,123,2,0,1,Tech,Voice
2129,1,854,84,5,1,0,Tech,Chat
2130,40,349,81,2,0,1,General,Voice
2131,12,815,38,5,1,0,Tech,Voice
2132,36,541,211,4,1,0,Billing,Chat
2133,45,768,195,4,1,0,Tech,Voice
2134,23,657,115,5,1,0,Tech,Voice
2135,47,740,250,1,0,1,Tech,Chat
2136,31,688,119,2,0,1,Billing,Chat
2137,11,563,185,2,0,0,General,Chat
2138,10,544,153,5,1,0,General,Chat
2139,3,492,85,5,1,0,Billing,Voice
2140,14,676,130,5,1,0,General,Chat
2141,16,396,142,5,1,0,Billing,Email
2142,10,453,41,5,1,0,Billing,Voice
2143,29,389,137,5,1,0,Billing,Chat
2144,10,574,188,4,1,0,Billing,Voice
2145,12,691,78,5,1,0,General,Voice
2146,30,510,107,5,1,0,Billing,Voice
2147,41,421,53,4,1,1,Billing,Voice
2148,1,746,91,2,0,1,Billing,Voice
2149,5,604,95,2,0,1,Billing,Voice
2150,20,583,214,4,1,0,Billing,Email
2151,8,721,100,5,1,0,Tech,Voice
2152,43,630,88,5,1,0,Billing,Voice
2153,12,581,114,2,0,1,General,Voice
2154,1,492,17,2,0,1,General,Email
2155,20,512,0,5,1,0,Billing,Voice
2156,28,427,37,5,1,0,General,Chat
2157,43,412,139,5,1,0,Billing,Chat
2158,37,514,119,5,1,0,Billing,Voice
2159,47,688,172,5,1,0,Billing,Voice
2160,37,594,28,3,0,0,Tech,Voice
2161,12,875,107,2,0,1,Tech,Voice
2162,37,630,24,5,1,0,Tech,Voice
2163,49,482,136,5,1,0,Tech,Voice
2164,49,831,37,2,0,1,Tech,Chat
2165,44,745,105,5,1,0,Billing,Voice
2166,28,621,132,5,1,0,Tech,Voice
2167,47,361,96,2,0,1,Billing,Chat
2168,15,604,0,5,1,0,Billing,Voice
2169,6,439,219,2,0,0,Billing,Voice
2170,44,614,90,2,0,1,Billing,Email
2171,20,922,23,1,0,1,Tech,Voice
2172,50,589,165,5,1,0,General,Voice
2173,14,647,167,4,1,1,Billing,Voice
2174,2,872,101,5,1,0,Tech,Chat
2175,9,898,212,4,1,0,Tech,Voice
2176,37,555,75,4,1,1,General,Voice
2177,20,643,130,5,1,0,Billing,Chat
2178,26,774,150,3,0,0,Tech,Voice
2179,29,596,210,1,0,1,General,Voice
2180,1,1207,3,4,1,0,Tech,Chat
2181,35,786,257,2,0,0,Tech,Voice
2182,6,370,190,4,1,0,Billing,Voice
2183,37,526,146,5,1,0,Billing,Voice
2184,5,703,72,3,0,0,Tech,Email
2185,33,710,66,5,1,0,Tech,Email
2186,49,664,137,5,1,0,Billing,Chat
2187,14,919,149,1,0,1,Tech,Chat
2188,12,734,141,5,1,0,Tech,Chat
2189,42,541,129,2,0,1,Tech,Chat
2190,20,764,145,5,1,0,Tech,Voice
2191,50,484,0,2,0,1,General,Chat
2192,24,781,104,5,1,0,Tech,Chat
2193,43,535,37,5,1,0,General,Email
2194,34,695,117,5,1,0,Billing,Voice
2195,25,582,198,4,1,0,Billing,Voice
2196,50,485,65,2,0,1,Billing,Email
2197,29,383,77,5,1,0,Billing,Voice
2198,39,544,69,2,0,1,Billing,Email
2199,31,544,77,2,0,1,Billing,Chat
2200,47,518,153,5,1,0,General,Chat
2201,43,643,167,5,1,0,Billing,Voice
2202,50,542,208,4,1,0,Tech,Voice
2203,23,458,59,5,1,0,Billing,Voice
2204,44,556,161,5,1,0,General,Chat
2205,38,666,171,5,1,0,Tech,Chat
2206,20,507,219,4,1,0,Billing,Voice
2207,23,740,64,5,1,0,Tech,Chat
2208,45,852,0,2,0,1,Tech,Chat
2209,16,734,103,2,0,1,Tech,Email
2210,50,454,288,4,1,0,Tech,Voice
2211,42,659,54,2,0,1,Tech,Voice
2212,8,824,149,3,0,0,Tech,Voice
2213,50,864,0,5,1,0,Tech,Voice
2214,21,648,228,4,1,0,Billing,Email
2215,1,682,7,5,1,0,General,Voice
2216,8,767,0,5,1,0,Tech,Email
2217,29,789,125,5,1,0,Tech,Email
2218,32,428,127,4,1,1,Billing,Voice
2219,38,423,205,4,1,0,Tech,Chat
2220,5,379,170,5,1,0,General,Voice
2221,47,465,0,4,1,1,Billing,Chat
2222,22,546,110,2,0,1,Tech,Voice
2223,47,706,78,2,0,1,Tech,Email
2224,34,494,39,5,1,0,General,Chat
2225,1,890,146,5,1,0,Tech,Chat
2226,26,604,182,3,1,1,Tech,Chat
2227,43,566,71,2,0,1,General,Voice
2228,10,687,100,5,1,0,Tech,Voice
2229,30,429,104,5,1,0,Billing,Voice
2230,50,462,80,5,1,0,Billing,Voice
2231,18,442,94,2,0,1,Tech,Chat
2232,17,639,80,5,1,0,Billing,Voice
2233,26,718,127,5,1,0,Billing,Email
2234,8,517,84,5,1,0,General,Chat
2235,47,553,145,5,1,0,Billing,Voice
2236,40,705,84,3,0,0,Tech,Voice
2237,49,451,158,5,1,0,Billing,Email
2238,12,855,83,2,0,1,Tech,Voice
2239,27,797,156,5,1,0,Tech,Voice
2240,8,200,69,5,1,0,Billing,Voice
2241,25,594,173,4,1,1,Tech,Email
2242,46,303,13,5,1,0,Billing,Chat
2243,4,736,119,5,1,0,General,Voice
2244,33,529,85,5,1,0,General,Voice
2245,1,786,117,5,1,0,Tech,Voice
2246,19,697,48,5,1,0,Tech,Voice
2247,31,915,108,2,0,0,Tech,Chat
2248,16,879,53,5,1,0,Tech,Voice
2249,14,717,105,3,0,0,Tech,Chat
2250,48,756,100,5,1,0,Billing,Voice
2251,5,777,139,5,1,0,Tech,Voice
2252,41,374,123,5,1,0,Billing,Voice
2253,26,765,232,1,0,1,Tech,Chat
2254,28,612,89,4,1,1,Billing,Chat
2255,2,730,112,2,0,1,Tech,Voice
2256,50,500,311,4,1,0,Billing,Voice
2257,6,761,106,5,1,0,Billing,Chat
2258,9,572,177,2,0,1,Tech,Voice
2259,33,218,154,2,0,1,General,Voice
2260,41,992,260,1,0,1,Tech,Voice
2261,25,402,34,5,1,0,Billing,Voice
2262,48,515,27,5,1,0,Billing,Voice
2263,13,504,52,5,1,0,General,Voice
2264,9,934,130,4,1,0,Tech,Voice
2265,13,722,59,4,1,1,Billing,Voice
2266,31,394,0,5,1,0,General,Chat
2267,41,712,64,5,1,0,General,Voice
2268,11,710,142,5,1,0,General,Voice
2269,4,552,65,5,1,0,General,Voice
2270,34,661,188,4,1,0,General,Chat
2271,38,673,52,5,1,0,Billing,Voice
2272,46,519,120,5,1,0,Billing,Chat
2273,4,726,96,5,1,0,Tech,Chat
2274,38,838,131,3,0,0,Tech,Chat
2275,19,505,137,5,1,0,Tech,Voice
2276,6,696,215,4,1,0,Tech,Voice
2277,34,569,161,2,0,1,Tech,Chat
2278,18,963,94,4,1,0,Tech,Voice
2279,13,506,156,5,1,0,Billing,Chat
2280,41,583,165,5,1,0,Billing,Voice
2281,23,717,242,1,0,1,Tech,Voice
2282,19,707,110,5,1,0,Tech,Chat
2283,45,575,115,4,1,1,Billing,Chat
2284,11,640,198,4,1,0,Tech,Chat
2285,1,720,0,2,0,1,Tech,Chat
2286,24,719,107,5,1,0,Tech,Email
2287,7,499,161,4,1,1,Billing,Voice
2288,25,808,182,4,1,0,Tech,Voice
2289,21,496,0,2,0,1,Billing,Voice
2290,15,743,39,5,1,0,General,Email
2291,1,625,0,5,1,0,Billing,Voice
2292,12,547,172,4,1,1,Tech,Chat
2293,7,616,132,5,1,0,Billing,Voice
2294,15,646,205,4,1,0,Tech,Voice
2295,21,770,121,5,1,0,Tech,Chat
2296,19,462,254,1,0,1,Billing,Voice
2297,29,420,63,3,0,0,Tech,Voice
2298,25,547,97,2,0,1,Billing,Voice
2299,33,534,144,5,1,0,Tech,Voice
2300,49,812,77,2,0,1,Tech,Voice
2301,32,776,145,4,1,1,Tech,Voice
2302,49,477,113,5,1,0,General,Chat
2303,35,1023,109,4,1,0,Tech,Voice
2304,44,564,112,5,1,0,Tech,Voice
2305,38,475,162,2,0,1,Billing,Voice
2306,26,581,99,5,1,0,Tech,Voice
2307,11,1056,52,1,0,1,Tech,Voice
2308,35,712,124,5,1,0,Billing,Chat
2309,8,379,81,5,1,0,General,Chat
2310,46,450,60,5,1,0,Billing,Email
2311,14,455,16,5,1,0,General,Email
2312,10,483,175,5,1,0,Billing,Chat
2313,2,424,159,2,0,1,General,Chat
2314,46,659,204,1,0,1,Tech,Chat
2315,9,670,120,5,1,0,Billing,Chat
2316,3,783,184,1,0,1,Billing,Chat
2317,21,518,63,5,1,0,Tech,Voice
2318,26,425,5,4,1,1,General,Voice
2319,8,575,74,5,1,0,Billing,Voice
2320,48,360,107,5,1,0,Billing,Chat
2321,2,785,141,5,1,0,Tech,Voice
2322,6,831,196,4,1,0,Tech,Voice
2323,28,855,139,5,1,0,Tech,Voice
2324,29,826,255,4,1,0,Tech,Email
2325,26,485,127,5,1,0,Billing,Voice
2326,25,528,126,5,1,0,General,Chat
2327,12,573,140,5,1,0,Tech,Email
2328,5,605,142,5,1,0,Billing,Voice
2329,34,990,141,1,0,1,Tech,Chat
2330,48,819,46,5,1,0,Tech,Chat
2331,37,645,171,5,1,0,Tech,Voice
2332,15,899,270,1,0,1,Tech,Voice
2333,44,833,67,5,1,0,Billing,Voice
2334,36,786,117,2,0,1,Tech,Voice
2335,15,616,37,5,1,0,General,Email
2336,43,631,165,5,1,0,Billing,Voice
2337,48,509,165,5,1,0,Tech,Email
2338,23,500,29,4,1,1,General,Voice
2339,6,488,41,2,0,1,General,Email
2340,46,875,0,5,1,0,Tech,Voice
2341,50,857,214,1,0,1,Tech,Chat
2342,44,731,69,5,1,0,Tech,Voice
2343,43,481,111,2,0,1,General,Voice
2344,45,347,98,5,1,0,General,Voice
2345,21,548,179,5,1,0,Billing,Voice
2346,23,606,159,5,1,0,Tech,Voice
2347,43,588,156,4,1,1,Tech,Voice
2348,16,888,71,3,0,0,Tech,Voice
2349,47,873,160,5,1,0,Tech,Chat
2350,15,676,175,3,0,0,Tech,Chat
2351,25,361,159,5,1,0,General,Chat
2352,36,450,42,5,1,0,Billing,Chat
2353,11,669,52,5,1,0,Billing,Chat
2354,15,820,224,2,0,0,Tech,Voice
2355,4,679,236,3,1,1,Tech,Voice
2356,21,557,115,2,0,1,Billing,Voice
2357,13,301,115,2,0,1,Billing,Voice
2358,22,427,129,2,0,1,Tech,Voice
2359,19,787,154,5,1,0,General,Voice
2360,34,825,33,4,1,1,Tech,Voice
2361,14,750,133,5,1,0,Tech,Voice
2362,4,502,58,2,0,1,Billing,Chat
2363,48,485,118,3,0,0,Tech,Voice
2364,46,898,66,5,1,0,Tech,Voice
2365,27,579,81,5,1,0,Tech,Voice
2366,29,634,130,3,0,0,Billing,Voice
2367,47,565,82,5,1,0,Billing,Voice
2368,28,543,54,4,1,1,Billing,Voice
2369,35,554,207,1,0,1,Tech,Voice
2370,8,395,54,2,0,1,General,Voice
2371,16,596,0,3,0,0,General,Voice
2372,42,761,154,5,1,0,Tech,Voice
2373,36,757,102,5,1,0,Tech,Voice
2374,30,584,118,5,1,0,General,Chat
2375,18,317,129,5,1,0,Billing,Voice
2376,2,902,196,3,1,0,Tech,Voice
2377,49,507,231,1,0,1,General,Voice
2378,13,925,135,2,0,0,Tech,Voice
2379,4,309,49,5,1,0,General,Email
2380,26,618,128,5,1,0,General,Voice
2381,25,833,155,5,1,0,Tech,Voice
2382,30,371,180,4,1,0,General,Voice
2383,11,654,128,5,1,0,Tech,Chat
2384,7,591,86,5,1,0,Tech,Email
2385,31,879,65,5,1,0,Tech,Chat
2386,44,587,113,2,0,1,Billing,Voice
2387,10,989,29,4,1,0,Tech,Email
2388,39,780,143,5,1,0,Tech,Voice
2389,13,637,130,5,1,0,Billing,Chat
2390,31,690,130,4,1,1,Billing,Email
2391,7,616,163,2,0,1,Billing,Chat
2392,49,692,207,1,0,1,Tech,Voice
2393,42,481,115,2,0,1,General,Chat
2394,42,540,124,5,1,0,General,Voice
2395,36,869,97,5,1,0,Tech,Voice
2396,20,458,153,5,1,0,General,Chat
2397,4,847,119,2,0,1,Tech,Voice
2398,7,798,189,4,1,0,Tech,Voice
2399,1,562,188,4,1,0,Tech,Voice
2400,44,622,138,5,1,0,Billing,Chat
2401,45,567,115,5,1,0,General,Voice
2402,42,667,103,3,0,0,Tech,Voice
2403,47,769,148,2,0,1,Tech,Chat
2404,13,673,148,2,0,1,Tech,Voice
2405,22,787,103,5,1,0,Tech,Voice
2406,21,529,137,5,1,0,Billing,Email
2407,22,520,73,5,1,0,Tech,Voice
2408,28,533,147,5,1,0,Billing,Voice
2409,9,683,78,3,0,0,Tech,Voice
2410,26,845,166,2,0,1,Tech,Chat
2411,9,881,100,2,0,1,Tech,Chat
2412,15,673,220,4,1,0,Tech,Chat
2413,10,631,122,2,0,1,Tech,Voice
2414,24,497,134,5,1,0,Tech,Voice
2415,42,627,36,5,1,0,Tech,Voice
2416,8,701,204,1,0,1,Tech,Chat
2417,24,549,117,5,1,0,Tech,Voice
2418,16,657,224,4,1,0,General,Voice
2419,49,581,122,5,1,0,Billing,Chat
2420,26,731,107,5,1,0,Tech,Chat
2421,27,547,89,5,1,0,General,Chat
2422,37,795,158,2,0,1,Tech,Voice
2423,4,625,151,5,1,0,Billing,Voice
2424,50,871,39,2,0,1,Tech,Voice
2425,24,512,85,5,1,0,Billing,Chat
2426,19,532,163,5,1,0,Billing,Chat
2427,36,570,81,2,0,1,General,Chat
2428,39,722,70,3,0,0,Tech,Voice
2429,10,654,131,2,0,1,Billing,Chat
2430,25,697,125,5,1,0,General,Voice
2431,18,591,92,5,1,0,General,Chat
2432,19,613,226,4,1,0,Tech,Voice
2433,36,611,111,5,1,0,Billing,Voice
2434,10,596,44,5,1,0,General,Voice
2435,33,601,22,3,0,0,Tech,Voice
2436,50,807,181,3,1,1,Tech,Voice
2437,5,484,54,5,1,0,General,Voice
2438,47,861,121,5,1,0,Tech,Voice
2439,49,610,67,5,1,0,Billing,Voice
2440,35,783,113,5,1,0,Tech,Chat
2441,44,755,140,2,0,1,Tech,Voice
2442,34,429,38,5,1,0,Tech,Email
2443,33,567,92,5,1,0,Tech,Chat
2444,21,534,79,5,1,0,Billing,Voice
2445,17,977,62,4,1,0,Tech,Voice
2446,22,834,97,5,1,0,Tech,Voice
2447,48,1022,82,1,0,1,Tech,Voice
2448,37,762,172,3,0,0,Tech,Chat
2449,15,745,77,2,0,1,Tech,Voice
2450,35,963,147,4,1,0,Tech,Voice
2451,28,530,144,5,1,0,Billing,Voice
2452,7,602,29,2,0,1,Tech,Voice
2453,32,588,89,5,1,0,General,Email
2454,11,918,113,4,1,0,Tech,Voice
2455,10,626,135,2,0,1,Tech,Voice
2456,9,620,105,3,0,0,General,Voice
2457,14,538,182,4,1,0,Billing,Chat
2458,13,604,126,5,1,0,Billing,Voice
2459,25,797,146,5,1,0,Tech,Voice
2460,2,500,84,5,1,0,Billing,Voice
2461,35,537,147,5,1,0,General,Voice
2462,7,507,236,4,1,0,Billing,Chat
2463,21,767,151,5,1,0,Tech,Voice
2464,18,623,186,2,0,0,Tech,Chat
2465,3,477,102,5,1,0,Billing,Voice
2466,42,687,175,2,0,1,Tech,Voice
2467,39,597,180,4,1,0,Billing,Chat
2468,41,537,134,5,1,0,Tech,Voice
2469,49,537,115,5,1,0,Billing,Chat
2470,11,465,30,5,1,0,General,Voice
2471,39,500,118,2,0,1,General,Email
2472,24,470,153,5,1,0,Billing,Voice
2473,46,573,74,5,1,0,Billing,Voice
2474,19,726,43,5,1,0,Tech,Voice
2475,4,635,126,5,1,0,Billing,Voice
2476,26,598,133,5,1,0,General,Chat
2477,38,519,39,5,1,0,Tech,Voice
2478,42,606,122,5,1,0,Tech,Email
2479,32,529,137,5,1,0,General,Voice
2480,39,743,199,4,1,0,Tech,Voice
2481,45,445,91,5,1,0,General,Chat
2482,46,706,245,3,1,1,General,Chat
2483,36,653,123,2,0,1,Billing,Voice
2484,40,352,47,5,1,0,Billing,Email
2485,37,591,100,3,0,0,General,Email
2486,33,544,53,5,1,0,General,Email
2487,36,699,109,5,1,0,Billing,Chat
2488,3,361,148,5,1,0,General,Chat
2489,9,1058,136,4,1,0,Tech,Voice
2490,8,448,52,5,1,0,Billing,Chat
2491,33,595,44,5,1,0,General,Voice
2492,6,477,145,2,0,1,Billing,Voice
2493,41,504,158,5,1,0,General,Voice
2494,39,347,90,5,1,0,Billing,Email
2495,4,929,0,4,1,0,Tech,Voice
2496,13,517,50,4,1,1,Billing,Chat
2497,49,719,179,3,0,0,Tech,Voice
2498,2,1096,75,1,0,1,Tech,Voice
2499,5,665,99,5,1,0,Billing,Voice
2500,44,649,153,5,1,0,Tech,Voice
2501,27,658,101,2,0,1,Tech,Email
2502,32,581,203,4,1,0,Billing,Voice
2503,21,642,97,5,1,0,General,Chat
2504,8,1012,68,1,0,1,Tech,Voice
2505,38,508,190,1,0,1,Tech,Email
2506,8,859,122,5,1,0,Tech,Chat
2507,50,883,55,2,0,1,Tech,Voice
2508,3,455,148,3,0,0,Billing,Voice
2509,44,695,102,3,0,0,Tech,Voice
2510,3,505,51,5,1,0,Tech,Voice
2511,22,674,125,3,0,0,Tech,Voice
2512,6,577,110,2,0,1,General,Email
2513,2,989,18,1,0,1,Tech,Chat
2514,23,752,56,5,1,0,Billing,Voice
2515,44,426,231,4,1,0,Billing,Email
2516,2,724,124,5,1,0,Billing,Voice
2517,38,316,200,4,1,0,Billing,Voice
